"Experiment","Sector","Type","Variable","GTAPVar","Description","Unit","Value","Region"
"ExB15","Mnfcs","to changes","ppa","ppa","ppa","ppa",0.0299686025828123,"ROW"
"ExB15","Mnfcs","txs changes","ppa","ppa","ppa","ppa",0.090987429022789,"SSA"
"ExB15","Mnfcs","txs changes","ppa","ppa","ppa","ppa",-0.199480757117271,"EU"
"ExB15","Mnfcs","txs changes","ppa","ppa","ppa","ppa",0.0850818455219269,"ROW"
"ExB15","Mnfcs","tms changes","ppa","ppa","ppa","ppa",0.45113343000412,"SSA"
"ExB15","Mnfcs","tms changes","ppa","ppa","ppa","ppa",-0.353862166404724,"EU"
"ExB15","Mnfcs","tms changes","ppa","ppa","ppa","ppa",0.0911344960331917,"ROW"
"ExB15","Svces","TOTAL","ppa","ppa","ppa","ppa",1.21846067905426,"SSA"
"ExB15","Svces","TOTAL","ppa","ppa","ppa","ppa",-0.81270557641983,"EU"
"ExB15","Svces","TOTAL","ppa","ppa","ppa","ppa",0.295508354902267,"ROW"
"ExB15","Svces","to changes","ppa","ppa","ppa","ppa",0.133727207779884,"SSA"
"ExB15","Svces","to changes","ppa","ppa","ppa","ppa",-0.0643118545413017,"EU"
"ExB15","Svces","to changes","ppa","ppa","ppa","ppa",0.0387824922800064,"ROW"
"ExB15","Svces","txs changes","ppa","ppa","ppa","ppa",0.185005038976669,"SSA"
"ExB15","Svces","txs changes","ppa","ppa","ppa","ppa",-0.279407173395157,"EU"
"ExB15","Svces","txs changes","ppa","ppa","ppa","ppa",0.110410764813423,"ROW"
"ExB15","Svces","tms changes","ppa","ppa","ppa","ppa",0.899782061576843,"SSA"
"ExB15","Svces","tms changes","ppa","ppa","ppa","ppa",-0.468986630439758,"EU"
"ExB15","Svces","tms changes","ppa","ppa","ppa","ppa",0.14631512761116,"ROW"
"ExB15","Food","TOTAL","ppd","ppd","ppd","ppd",2.46795511245728,"SSA"
"ExB15","Food","TOTAL","ppd","ppd","ppd","ppd",-0.201753631234169,"EU"
"ExB15","Food","TOTAL","ppd","ppd","ppd","ppd",0.953637003898621,"ROW"
"ExB15","Food","to changes","ppd","ppd","ppd","ppd",0.245113998651505,"SSA"
"ExB15","Food","to changes","ppd","ppd","ppd","ppd",1.45554220676422,"EU"
"ExB15","Food","to changes","ppd","ppd","ppd","ppd",0.093885138630867,"ROW"
"ExB15","Food","txs changes","ppd","ppd","ppd","ppd",0.653592050075531,"SSA"
"ExB15","Food","txs changes","ppd","ppd","ppd","ppd",-0.440213233232498,"EU"
"ExB15","Food","txs changes","ppd","ppd","ppd","ppd",0.48446923494339,"ROW"
"ExB15","Food","tms changes","ppd","ppd","ppd","ppd",1.56924891471863,"SSA"
"ExB15","Food","tms changes","ppd","ppd","ppd","ppd",-1.21708261966705,"EU"
"ExB15","Food","tms changes","ppd","ppd","ppd","ppd",0.375282675027847,"ROW"
"ExB15","Mnfcs","TOTAL","ppd","ppd","ppd","ppd",0.924817085266113,"SSA"
"ExB15","Mnfcs","TOTAL","ppd","ppd","ppd","ppd",-0.755359351634979,"EU"
"ExB15","Mnfcs","TOTAL","ppd","ppd","ppd","ppd",0.264348775148392,"ROW"
"ExB15","Mnfcs","to changes","ppd","ppd","ppd","ppd",0.103455066680908,"SSA"
"ExB15","Mnfcs","to changes","ppd","ppd","ppd","ppd",-0.0635146722197533,"EU"
"ExB15","Mnfcs","to changes","ppd","ppd","ppd","ppd",0.0355813205242157,"ROW"
"ExB15","Mnfcs","txs changes","ppd","ppd","ppd","ppd",0.149703204631805,"SSA"
"ExB15","Mnfcs","txs changes","ppd","ppd","ppd","ppd",-0.252463757991791,"EU"
"ExB15","Mnfcs","txs changes","ppd","ppd","ppd","ppd",0.106059886515141,"ROW"
"ExB15","Mnfcs","tms changes","ppd","ppd","ppd","ppd",0.67169725894928,"SSA"
"ExB15","Mnfcs","tms changes","ppd","ppd","ppd","ppd",-0.439380973577499,"EU"
"ExB15","Mnfcs","tms changes","ppd","ppd","ppd","ppd",0.122707657516003,"ROW"
"ExB15","Svces","TOTAL","ppd","ppd","ppd","ppd",1.3361599445343,"SSA"
"ExB15","Svces","TOTAL","ppd","ppd","ppd","ppd",-0.831752836704254,"EU"
"ExB15","Svces","TOTAL","ppd","ppd","ppd","ppd",0.304490089416504,"ROW"
"ExB15","Svces","to changes","ppd","ppd","ppd","ppd",0.145420908927917,"SSA"
"ExB15","Svces","to changes","ppd","ppd","ppd","ppd",-0.0660863742232323,"EU"
"ExB15","Svces","to changes","ppd","ppd","ppd","ppd",0.0396149381995201,"ROW"
"ExB15","Svces","txs changes","ppd","ppd","ppd","ppd",0.205838978290558,"SSA"
"ExB15","Svces","txs changes","ppd","ppd","ppd","ppd",-0.286050111055374,"EU"
"ExB15","Svces","txs changes","ppd","ppd","ppd","ppd",0.113648384809494,"ROW"
"ExB15","Svces","tms changes","ppd","ppd","ppd","ppd",0.984952509403229,"SSA"
"ExB15","Svces","tms changes","ppd","ppd","ppd","ppd",-0.47961637377739,"EU"
"ExB15","Svces","tms changes","ppd","ppd","ppd","ppd",0.151226833462715,"ROW"
"ExB15","Food","TOTAL","ppm","ppm","ppm","ppm",8.26831817626953,"SSA"
"ExB15","Food","TOTAL","ppm","ppm","ppm","ppm",-4.35811328887939,"EU"
"ExB15","Food","TOTAL","ppm","ppm","ppm","ppm",3.64217853546143,"ROW"
"ExB15","Food","to changes","ppm","ppm","ppm","ppm",0.512585759162903,"SSA"
"ExB15","Food","to changes","ppm","ppm","ppm","ppm",0.931811213493347,"EU"
"ExB15","Food","to changes","ppm","ppm","ppm","ppm",0.304707020521164,"ROW"
"ExB15","Food","txs changes","ppm","ppm","ppm","ppm",7.71503114700317,"SSA"
"ExB15","Food","txs changes","ppm","ppm","ppm","ppm",-0.134586989879608,"EU"
"ExB15","Food","txs changes","ppm","ppm","ppm","ppm",3.23531270027161,"ROW"
"ExB15","Food","tms changes","ppm","ppm","ppm","ppm",0.0407006591558456,"SSA"
"ExB15","Food","tms changes","ppm","ppm","ppm","ppm",-5.1553373336792,"EU"
"ExB15","Food","tms changes","ppm","ppm","ppm","ppm",0.102158725261688,"ROW"
"ExB15","Mnfcs","TOTAL","ppm","ppm","ppm","ppm",-0.170815855264664,"SSA"
"ExB15","Mnfcs","TOTAL","ppm","ppm","ppm","ppm",-0.358090460300446,"EU"
"ExB15","Mnfcs","TOTAL","ppm","ppm","ppm","ppm",0.0145800830796361,"ROW"
"ExB15","Mnfcs","to changes","ppm","ppm","ppm","ppm",-0.0063695409335196,"SSA"
"ExB15","Mnfcs","to changes","ppm","ppm","ppm","ppm",-0.0247438661754131,"EU"
"ExB15","Mnfcs","to changes","ppm","ppm","ppm","ppm",0.0114791672676802,"ROW"
"ExB15","Mnfcs","txs changes","ppm","ppm","ppm","ppm",-0.0578038990497589,"SSA"
"ExB15","Mnfcs","txs changes","ppm","ppm","ppm","ppm",-0.115377023816109,"EU"
"ExB15","Mnfcs","txs changes","ppm","ppm","ppm","ppm",0.015948923304677,"ROW"
"ExB15","Mnfcs","tms changes","ppm","ppm","ppm","ppm",-0.106642454862595,"SSA"
"ExB15","Mnfcs","tms changes","ppm","ppm","ppm","ppm",-0.217969596385956,"EU"
"ExB15","Mnfcs","tms changes","ppm","ppm","ppm","ppm",-0.0128456903621554,"ROW"
"ExB15","Svces","TOTAL","ppm","ppm","ppm","ppm",-0.196932315826416,"SSA"
"ExB15","Svces","TOTAL","ppm","ppm","ppm","ppm",-0.317950844764709,"EU"
"ExB15","Svces","TOTAL","ppm","ppm","ppm","ppm",-0.0829831883311272,"ROW"
"ExB15","Svces","to changes","ppm","ppm","ppm","ppm",-0.00689762691035867,"SSA"
"ExB15","Svces","to changes","ppm","ppm","ppm","ppm",-0.0182189419865608,"EU"
"ExB15","Svces","to changes","ppm","ppm","ppm","ppm",0.00370346615090966,"ROW"
"ExB15","Svces","txs changes","ppm","ppm","ppm","ppm",-0.066120445728302,"SSA"
"ExB15","Svces","txs changes","ppm","ppm","ppm","ppm",-0.10695368796587,"EU"
"ExB15","Svces","txs changes","ppm","ppm","ppm","ppm",-0.0260801017284393,"ROW"
"ExB15","Svces","tms changes","ppm","ppm","ppm","ppm",-0.123914264142513,"SSA"
"ExB15","Svces","tms changes","ppm","ppm","ppm","ppm",-0.192778199911118,"EU"
"ExB15","Svces","tms changes","ppm","ppm","ppm","ppm",-0.0606065541505814,"ROW"
"ExB15","Food","TOTAL","pr","pr","pr","pr",-5.35739755630493,"SSA"
"ExB15","Food","TOTAL","pr","pr","pr","pr",4.34575319290161,"EU"
"ExB15","Food","TOTAL","pr","pr","pr","pr",-2.59406137466431,"ROW"
"ExB15","Food","to changes","pr","pr","pr","pr",-0.242649912834167,"SSA"
"ExB15","Food","to changes","pr","pr","pr","pr",0.516776263713837,"EU"
"ExB15","Food","to changes","pr","pr","pr","pr",-0.202936142683029,"ROW"
"ExB15","Food","txs changes","pr","pr","pr","pr",-6.57836484909058,"SSA"
"ExB15","Food","txs changes","pr","pr","pr","pr",-0.309453308582306,"EU"
"ExB15","Food","txs changes","pr","pr","pr","pr",-2.6607551574707,"ROW"
"ExB15","Food","tms changes","pr","pr","pr","pr",1.46361708641052,"SSA"
"ExB15","Food","tms changes","pr","pr","pr","pr",4.13842964172363,"EU"
"ExB15","Food","tms changes","pr","pr","pr","pr",0.269630283117294,"ROW"
"ExB15","Mnfcs","TOTAL","pr","pr","pr","pr",1.09750747680664,"SSA"
"ExB15","Mnfcs","TOTAL","pr","pr","pr","pr",-0.398696660995483,"EU"
"ExB15","Mnfcs","TOTAL","pr","pr","pr","pr",0.249730005860329,"ROW"
"ExB15","Mnfcs","to changes","pr","pr","pr","pr",0.109954118728638,"SSA"
"ExB15","Mnfcs","to changes","pr","pr","pr","pr",-0.03888950496912,"EU"
"ExB15","Mnfcs","to changes","pr","pr","pr","pr",0.024086182937026,"ROW"
"ExB15","Mnfcs","txs changes","pr","pr","pr","pr",0.207903131842613,"SSA"
"ExB15","Mnfcs","txs changes","pr","pr","pr","pr",-0.137507483363152,"EU"
"ExB15","Mnfcs","txs changes","pr","pr","pr","pr",0.0900862663984299,"ROW"
"ExB15","Mnfcs","tms changes","pr","pr","pr","pr",0.779650330543518,"SSA"
"ExB15","Mnfcs","tms changes","pr","pr","pr","pr",-0.222299680113792,"EU"
"ExB15","Mnfcs","tms changes","pr","pr","pr","pr",0.135557591915131,"ROW"
"ExB15","Svces","TOTAL","pr","pr","pr","pr",1.53611755371094,"SSA"
"ExB15","Svces","TOTAL","pr","pr","pr","pr",-0.515440940856934,"EU"
"ExB15","Svces","TOTAL","pr","pr","pr","pr",0.387795090675354,"ROW"
"ExB15","Svces","to changes","pr","pr","pr","pr",0.15252323448658,"SSA"
"ExB15","Svces","to changes","pr","pr","pr","pr",-0.0479905679821968,"EU"
"ExB15","Svces","to changes","pr","pr","pr","pr",0.0359194092452526,"ROW"
"ExB15","Svces","txs changes","pr","pr","pr","pr",0.272595703601837,"SSA"
"ExB15","Svces","txs changes","pr","pr","pr","pr",-0.179592967033386,"EU"
"ExB15","Svces","txs changes","pr","pr","pr","pr",0.139823839068413,"ROW"
"ExB15","Svces","tms changes","pr","pr","pr","pr",1.11100685596466,"SSA"
"ExB15","Svces","tms changes","pr","pr","pr","pr",-0.287857413291931,"EU"
"ExB15","Svces","tms changes","pr","pr","pr","pr",0.212051883339882,"ROW"
"ExB15","Food","TOTAL","profitslack","profitslack","profitslack","profitslack",0,"SSA"
"ExB15","Food","TOTAL","profitslack","profitslack","profitslack","profitslack",0,"EU"
"ExB15","Food","TOTAL","profitslack","profitslack","profitslack","profitslack",0,"ROW"
"ExB15","Food","to changes","profitslack","profitslack","profitslack","profitslack",0,"SSA"
"ExB15","Food","to changes","profitslack","profitslack","profitslack","profitslack",0,"EU"
"ExB15","Food","to changes","profitslack","profitslack","profitslack","profitslack",0,"ROW"
"ExB15","Food","txs changes","profitslack","profitslack","profitslack","profitslack",0,"SSA"
"ExB15","Food","txs changes","profitslack","profitslack","profitslack","profitslack",0,"EU"
"ExB15","Food","txs changes","profitslack","profitslack","profitslack","profitslack",0,"ROW"
"ExB15","Food","tms changes","profitslack","profitslack","profitslack","profitslack",0,"SSA"
"ExB15","Food","tms changes","profitslack","profitslack","profitslack","profitslack",0,"EU"
"ExB15","Food","tms changes","profitslack","profitslack","profitslack","profitslack",0,"ROW"
"ExB15","Mnfcs","TOTAL","profitslack","profitslack","profitslack","profitslack",0,"SSA"
"ExB15","Mnfcs","TOTAL","profitslack","profitslack","profitslack","profitslack",0,"EU"
"ExB15","Mnfcs","TOTAL","profitslack","profitslack","profitslack","profitslack",0,"ROW"
"ExB15","Mnfcs","to changes","profitslack","profitslack","profitslack","profitslack",0,"SSA"
"ExB15","Mnfcs","to changes","profitslack","profitslack","profitslack","profitslack",0,"EU"
"ExB15","Mnfcs","to changes","profitslack","profitslack","profitslack","profitslack",0,"ROW"
"ExB15","Mnfcs","txs changes","profitslack","profitslack","profitslack","profitslack",0,"SSA"
"ExB15","Mnfcs","txs changes","profitslack","profitslack","profitslack","profitslack",0,"EU"
"ExB15","Mnfcs","txs changes","profitslack","profitslack","profitslack","profitslack",0,"ROW"
"ExB15","Mnfcs","tms changes","profitslack","profitslack","profitslack","profitslack",0,"SSA"
"ExB15","Mnfcs","tms changes","profitslack","profitslack","profitslack","profitslack",0,"EU"
"ExB15","Mnfcs","tms changes","profitslack","profitslack","profitslack","profitslack",0,"ROW"
"ExB15","Svces","TOTAL","profitslack","profitslack","profitslack","profitslack",0,"SSA"
"ExB15","Svces","TOTAL","profitslack","profitslack","profitslack","profitslack",0,"EU"
"ExB15","Svces","TOTAL","profitslack","profitslack","profitslack","profitslack",0,"ROW"
"ExB15","Svces","to changes","profitslack","profitslack","profitslack","profitslack",0,"SSA"
"ExB15","Svces","to changes","profitslack","profitslack","profitslack","profitslack",0,"EU"
"ExB15","Svces","to changes","profitslack","profitslack","profitslack","profitslack",0,"ROW"
"ExB15","Svces","txs changes","profitslack","profitslack","profitslack","profitslack",0,"SSA"
"ExB15","Svces","txs changes","profitslack","profitslack","profitslack","profitslack",0,"EU"
"ExB15","Svces","txs changes","profitslack","profitslack","profitslack","profitslack",0,"ROW"
"ExB15","Svces","tms changes","profitslack","profitslack","profitslack","profitslack",0,"SSA"
"ExB15","Svces","tms changes","profitslack","profitslack","profitslack","profitslack",0,"EU"
"ExB15","Svces","tms changes","profitslack","profitslack","profitslack","profitslack",0,"ROW"
"ExB15","Food","TOTAL","pva","pva","pva","pva",2.93770575523376,"SSA"
"ExB15","Food","TOTAL","pva","pva","pva","pva",-1.777712225914,"EU"
"ExB15","Food","TOTAL","pva","pva","pva","pva",1.1826331615448,"ROW"
"ExB15","Food","to changes","pva","pva","pva","pva",0.301900804042816,"SSA"
"ExB15","Food","to changes","pva","pva","pva","pva",-0.236667469143867,"EU"
"ExB15","Food","to changes","pva","pva","pva","pva",0.114773139357567,"ROW"
"ExB15","Food","txs changes","pva","pva","pva","pva",0.543523371219635,"SSA"
"ExB15","Food","txs changes","pva","pva","pva","pva",-0.665273904800415,"EU"
"ExB15","Food","txs changes","pva","pva","pva","pva",0.495670586824417,"ROW"
"ExB15","Food","tms changes","pva","pva","pva","pva",2.09233546257019,"SSA"
"ExB15","Food","tms changes","pva","pva","pva","pva",-0.875771105289459,"EU"
"ExB15","Food","tms changes","pva","pva","pva","pva",0.572189629077911,"ROW"
"ExB15","Mnfcs","TOTAL","pva","pva","pva","pva",0.937916994094849,"SSA"
"ExB15","Mnfcs","TOTAL","pva","pva","pva","pva",-0.861141622066498,"EU"
"ExB15","Mnfcs","TOTAL","pva","pva","pva","pva",0.27485403418541,"ROW"
"ExB15","Mnfcs","to changes","pva","pva","pva","pva",0.108448788523674,"SSA"
"ExB15","Mnfcs","to changes","pva","pva","pva","pva",-0.105457916855812,"EU"
"ExB15","Mnfcs","to changes","pva","pva","pva","pva",0.0371860899031162,"ROW"
"ExB15","Mnfcs","txs changes","pva","pva","pva","pva",0.0868065878748894,"SSA"
"ExB15","Mnfcs","txs changes","pva","pva","pva","pva",-0.296966373920441,"EU"
"ExB15","Mnfcs","txs changes","pva","pva","pva","pva",0.0937559232115746,"ROW"
"ExB15","Mnfcs","tms changes","pva","pva","pva","pva",0.742661535739899,"SSA"
"ExB15","Mnfcs","tms changes","pva","pva","pva","pva",-0.458717435598373,"EU"
"ExB15","Mnfcs","tms changes","pva","pva","pva","pva",0.143912076950073,"ROW"
"ExB15","Svces","TOTAL","pva","pva","pva","pva",1.59288585186005,"SSA"
"ExB15","Svces","TOTAL","pva","pva","pva","pva",-0.877911508083344,"EU"
"ExB15","Svces","TOTAL","pva","pva","pva","pva",0.30485811829567,"ROW"
"ExB15","Svces","to changes","pva","pva","pva","pva",0.173218071460724,"SSA"
"ExB15","Svces","to changes","pva","pva","pva","pva",-0.105663999915123,"EU"
"ExB15","Svces","to changes","pva","pva","pva","pva",0.0400086753070354,"ROW"
"ExB15","Svces","txs changes","pva","pva","pva","pva",0.211565524339676,"SSA"
"ExB15","Svces","txs changes","pva","pva","pva","pva",-0.301077872514725,"EU"
"ExB15","Svces","txs changes","pva","pva","pva","pva",0.104161396622658,"ROW"
"ExB15","Svces","tms changes","pva","pva","pva","pva",1.20817875862122,"SSA"
"ExB15","Svces","tms changes","pva","pva","pva","pva",-0.471169680356979,"EU"
"ExB15","Svces","tms changes","pva","pva","pva","pva",0.160688117146492,"ROW"
"ExB15","Food","TOTAL","pxw","pxw","pxw","pxw",2.46795511245728,"SSA"
"ExB15","Food","TOTAL","pxw","pxw","pxw","pxw",3.61669683456421,"EU"
"ExB15","Food","TOTAL","pxw","pxw","pxw","pxw",0.953637003898621,"ROW"
"ExB15","Food","to changes","pxw","pxw","pxw","pxw",0.245113998651505,"SSA"
"ExB15","Food","to changes","pxw","pxw","pxw","pxw",1.4852180480957,"EU"
"ExB15","Food","to changes","pxw","pxw","pxw","pxw",0.093885138630867,"ROW"
"ExB15","Food","txs changes","pxw","pxw","pxw","pxw",0.653592050075531,"SSA"
"ExB15","Food","txs changes","pxw","pxw","pxw","pxw",3.37519311904907,"EU"
"ExB15","Food","txs changes","pxw","pxw","pxw","pxw",0.48446923494339,"ROW"
"ExB15","Food","tms changes","pxw","pxw","pxw","pxw",1.56924891471863,"SSA"
"ExB15","Food","tms changes","pxw","pxw","pxw","pxw",-1.24371433258057,"EU"
"ExB15","Food","tms changes","pxw","pxw","pxw","pxw",0.375282675027847,"ROW"
"ExB15","Mnfcs","TOTAL","pxw","pxw","pxw","pxw",0.924817085266113,"SSA"
"ExB15","Mnfcs","TOTAL","pxw","pxw","pxw","pxw",-0.755359351634979,"EU"
"ExB15","Mnfcs","TOTAL","pxw","pxw","pxw","pxw",0.264348775148392,"ROW"
"ExB15","Mnfcs","to changes","pxw","pxw","pxw","pxw",0.103455066680908,"SSA"
"ExB15","Mnfcs","to changes","pxw","pxw","pxw","pxw",-0.0635146722197533,"EU"
"ExB15","Mnfcs","to changes","pxw","pxw","pxw","pxw",0.0355813205242157,"ROW"
"ExB15","Mnfcs","txs changes","pxw","pxw","pxw","pxw",0.149703204631805,"SSA"
"ExB15","Mnfcs","txs changes","pxw","pxw","pxw","pxw",-0.252463757991791,"EU"
"ExB15","Mnfcs","txs changes","pxw","pxw","pxw","pxw",0.106059886515141,"ROW"
"ExB15","Mnfcs","tms changes","pxw","pxw","pxw","pxw",0.67169725894928,"SSA"
"ExB15","Mnfcs","tms changes","pxw","pxw","pxw","pxw",-0.439380973577499,"EU"
"ExB15","Mnfcs","tms changes","pxw","pxw","pxw","pxw",0.122707657516003,"ROW"
"ExB15","Svces","TOTAL","pxw","pxw","pxw","pxw",1.3361599445343,"SSA"
"ExB15","Svces","TOTAL","pxw","pxw","pxw","pxw",-0.831752836704254,"EU"
"ExB15","Svces","TOTAL","pxw","pxw","pxw","pxw",0.304490089416504,"ROW"
"ExB15","Svces","to changes","pxw","pxw","pxw","pxw",0.145420908927917,"SSA"
"ExB15","Svces","to changes","pxw","pxw","pxw","pxw",-0.0660863742232323,"EU"
"ExB15","Svces","to changes","pxw","pxw","pxw","pxw",0.0396149381995201,"ROW"
"ExB15","Svces","txs changes","pxw","pxw","pxw","pxw",0.205838978290558,"SSA"
"ExB15","Svces","txs changes","pxw","pxw","pxw","pxw",-0.286050111055374,"EU"
"ExB15","Svces","txs changes","pxw","pxw","pxw","pxw",0.113648384809494,"ROW"
"ExB15","Svces","tms changes","pxw","pxw","pxw","pxw",0.984952509403229,"SSA"
"ExB15","Svces","tms changes","pxw","pxw","pxw","pxw",-0.47961637377739,"EU"
"ExB15","Svces","tms changes","pxw","pxw","pxw","pxw",0.151226833462715,"ROW"
"ExB15","Food","TOTAL","qc","qc","qc","qc",4.75082492828369,"SSA"
"ExB15","Food","TOTAL","qc","qc","qc","qc",-8.78788185119629,"EU"
"ExB15","Food","TOTAL","qc","qc","qc","qc",2.30301856994629,"ROW"
"ExB15","Food","to changes","qc","qc","qc","qc",0.454925715923309,"SSA"
"ExB15","Food","to changes","qc","qc","qc","qc",-1.26812946796417,"EU"
"ExB15","Food","to changes","qc","qc","qc","qc",0.19612517952919,"ROW"
"ExB15","Food","txs changes","qc","qc","qc","qc",1.16514623165131,"SSA"
"ExB15","Food","txs changes","qc","qc","qc","qc",-3.54204821586609,"EU"
"ExB15","Food","txs changes","qc","qc","qc","qc",1.02663576602936,"ROW"
"ExB15","Food","tms changes","qc","qc","qc","qc",3.13090038299561,"SSA"
"ExB15","Food","tms changes","qc","qc","qc","qc",-3.97763562202454,"EU"
"ExB15","Food","tms changes","qc","qc","qc","qc",1.08025705814362,"ROW"
"ExB15","Mnfcs","TOTAL","qc","qc","qc","qc",-2.59837055206299,"SSA"
"ExB15","Mnfcs","TOTAL","qc","qc","qc","qc",1.52167880535126,"EU"
"ExB15","Mnfcs","TOTAL","qc","qc","qc","qc",-0.558705806732178,"ROW"
"ExB15","Mnfcs","to changes","qc","qc","qc","qc",-0.25541627407074,"SSA"
"ExB15","Mnfcs","to changes","qc","qc","qc","qc",0.159156024456024,"EU"
"ExB15","Mnfcs","to changes","qc","qc","qc","qc",-0.051323376595974,"ROW"
"ExB15","Mnfcs","txs changes","qc","qc","qc","qc",-0.520998001098633,"SSA"
"ExB15","Mnfcs","txs changes","qc","qc","qc","qc",0.540857434272766,"EU"
"ExB15","Mnfcs","txs changes","qc","qc","qc","qc",-0.207316473126411,"ROW"
"ExB15","Mnfcs","tms changes","qc","qc","qc","qc",-1.82205164432526,"SSA"
"ExB15","Mnfcs","tms changes","qc","qc","qc","qc",0.821665644645691,"EU"
"ExB15","Mnfcs","tms changes","qc","qc","qc","qc",-0.300066113471985,"ROW"
"ExB15","Svces","TOTAL","qc","qc","qc","qc",-0.50862318277359,"SSA"
"ExB15","Svces","TOTAL","qc","qc","qc","qc",0.229296147823334,"EU"
"ExB15","Svces","TOTAL","qc","qc","qc","qc",-0.0635874047875404,"ROW"
"ExB15","Svces","to changes","qc","qc","qc","qc",-0.0453012101352215,"SSA"
"ExB15","Svces","to changes","qc","qc","qc","qc",0.052731953561306,"EU"
"ExB15","Svces","to changes","qc","qc","qc","qc",-0.00402959482744336,"ROW"
"ExB15","Svces","txs changes","qc","qc","qc","qc",-0.184303656220436,"SSA"
"ExB15","Svces","txs changes","qc","qc","qc","qc",0.116124376654625,"EU"
